bgold;rgold;btop;bjungle;bmid;badc;bsupp;rtop;rjungle;rmid;radc;rsupp;bResult
0.259928251;0.277870558;0.48898678410000002;0.58730158730000004;0.50599520379999996;0.48921679910000004;0.52173913039999997;0.51428571430000003;0.50915750920000002;0.49562682219999998;0.5345858241;0.52100840339999999;0
0.278171678;0.253490155;0.53098982419999996;0.58730158730000004;0.63981042649999997;0.47199046480000001;0.52649769589999995;0.51546391749999998;0.50915750920000002;0.53103448279999999;0.42533936650000004;0.52173913039999997;1
0.301382493;0.265796436;0.41726618709999996;0.48780487800000005;0.54672897200000004;0.48921679910000004;0.52100840339999999;0.53098982419999996;0.58730158730000004;0.49635036499999996;0.5345858241;0.53313253009999995;1
0.273569331;0.301549305;0.5411255411;0.48588410099999996;0.41249999999999998;0.49717514119999995;0.52173913039999997;0.53098982419999996;0.58730158730000004;0.50535331909999992;0.47199046480000001;0.52100840339999999;0
0.239964726;0.260410648;0.48898678410000002;0.48588410099999996;0.49562682219999998;0.47199046480000001;0.52100840339999999;0.53098982419999996;0.5096153846;0.54672897200000004;0.5345858241;0.53313253009999995;0
0.315127046;0.284504487;0.53098982419999996;0.54631379959999993;0.63981042649999997;0.48921679910000004;0.36363636360000001;0.22807017539999999;0.48780487800000005;0.50535331909999992;0.47199046480000001;0.52649769589999995;1
0.296669128;0.304633769;0.52187028660000001;0.48588410099999996;0.54672897200000004;0.47095435680000003;0.53313253009999995;0.53098982419999996;0.58730158730000004;0.49562682219999998;0.42533936650000004;0.455026455;0
0.366486825;0.350351517;0.53098982419999996;0.58730158730000004;0.49562682219999998;0.49717514119999995;0.52173913039999997;0.54672897200000004;0.48588410099999996;0.63981042649999997;0.5345858241;0.42857142860000003;1
0.277645052;0.266843926;0.52187028660000001;0.48588410099999996;0.63981042649999997;0.48921679910000004;0.455026455;0.53098982419999996;0.50915750920000002;0.49562682219999998;0.5345858241;0.52649769589999995;1
0.236232304;0.252051016;0.50342465749999998;0.48588410099999996;0.50599520379999996;0.48921679910000004;0.52100840339999999;0.52187028660000001;0.50915750920000002;0.48148148149999997;0.49717514119999995;0.52173913039999997;1
0.251905255;0.278243716;0.53098982419999996;0.43795620439999999;0.53103448279999999;0.495049505;0.45961319680000001;0.50342465749999998;0.50144092220000003;0.49200710479999998;0.5345858241;0.49435028250000002;0
0.293179896;0.322722705;0.51834130779999998;0.44932432429999997;0.48148148149999997;0.47095435680000003;0.50135501360000001;0.54545454550000005;0.48588410099999996;0.52281368819999996;0.55813953490000001;0.455026455;1
0.334574272;0.31448324;0.51428571430000003;0.48588410099999996;0.49562682219999998;0.47199046480000001;0.52173913039999997;0.41726618709999996;0.50915750920000002;0.54672897200000004;0.5345858241;0.52649769589999995;0
0.287882631;0.32211845;0.49674902469999999;0.48780487800000005;0.50535331909999992;0.47095435680000003;0.455026455;0.53098982419999996;0.51877729260000005;0.53103448279999999;0.51724137930000003;0.493360572;1
0.248037715;0.266899403;0.51834130779999998;0.51877729260000005;0.44228274970000003;0.51724137930000003;0.54005934720000004;0.50410509029999995;0.48780487800000005;0.50535331909999992;0.5345858241;0.493360572;1
0.361854781;0.314622428;0.53098982419999996;0.48588410099999996;0.49562682219999998;0.47199046480000001;0.52173913039999997;0.50342465749999998;0.50915750920000002;0.50535331909999992;0.5345858241;0.52649769589999995;0
0.334583813;0.298202587;0.58522727269999997;0.48780487800000005;0.50599520379999996;0.47095435680000003;0.59090909089999999;0.54788418709999998;0.54631379959999993;0.5;0.51724137930000003;0.51834130779999998;1
0.361197477;0.324008215;0.22807017539999999;0.48588410099999996;0.50599520379999996;0.47095435680000003;0.52649769589999995;0.53098982419999996;0.48780487800000005;0.44228274970000003;0.48921679910000004;0.52100840339999999;0
0.319849984;0.299605467;0.53313253009999995;0.48588410099999996;0.48173207039999999;0.5345858241;0.52173913039999997;0.22807017539999999;0.5096153846;0.63981042649999997;0.48921679910000004;0.455026455;1
0.351502717;0.314436659;0.53098982419999996;0.48588410099999996;0.48173207039999999;0.47095435680000003;0.52100840339999999;0.48898678410000002;0.51877729260000005;0.42857142860000003;0.5345858241;0.52649769589999995;1
0.291306394;0.262530076;0.48898678410000002;0.50915750920000002;0.52960526320000001;0.47199046480000001;0.53313253009999995;0.53098982419999996;0.48588410099999996;0.63981042649999997;0.48921679910000004;0.455026455;0
0.235766476;0.247304956;0.5411255411;0.48588410099999996;0.50535331909999992;0.47199046480000001;0.47159090910000001;0.53098982419999996;0.50915750920000002;0.45647058819999997;0.48921679910000004;0.52173913039999997;1
0.24095747;0.24700932;0.50510204079999999;0.48588410099999996;0.50599520379999996;0.48921679910000004;0.455026455;0.44932432429999997;0.54631379959999993;0.44228274970000003;0.47199046480000001;0.53313253009999995;1
0.296176558;0.312252969;0.53098982419999996;0.48588410099999996;0.50599520379999996;0.5345858241;0.52173913039999997;0.41726618709999996;0.58730158730000004;0.45647058819999997;0.47199046480000001;0.53313253009999995;1
0.267476314;0.263794371;0.53098982419999996;0.50915750920000002;0.45647058819999997;0.55195911409999998;0.52649769589999995;0.44932432429999997;0.48588410099999996;0.54672897200000004;0.48921679910000004;0.52173913039999997;1
0.295558252;0.284856454;0.53098982419999996;0.48588410099999996;0.54672897200000004;0.47199046480000001;0.36363636360000001;0.52187028660000001;0.52989130429999998;0.45647058819999997;0.48921679910000004;0.52100840339999999;1
0.267798252;0.27056531;0.53098982419999996;0.54631379959999993;0.63981042649999997;0.48921679910000004;0.53313253009999995;0.48898678410000002;0.50915750920000002;0.50535331909999992;0.55195911409999998;0.52649769589999995;1
0.268686182;0.254024961;0.53313253009999995;0.48780487800000005;0.54672897200000004;0.47199046480000001;0.47200000000000003;0.50342465749999998;0.48588410099999996;0.50535331909999992;0.48921679910000004;0.52100840339999999;1
0.313069013;0.284638414;0.52187028660000001;0.58730158730000004;0.49562682219999998;0.5345858241;0.52100840339999999;0.50510204079999999;0.48780487800000005;0.50535331909999992;0.48921679910000004;0.47200000000000003;1
0.318547812;0.361652195;0.50599520379999996;0.47682119210000001;0.44228274970000003;0.47199046480000001;0.52173913039999997;0.44932432429999997;0.48588410099999996;0.48173207039999999;0.49717514119999995;0.52649769589999995;0
0.291237638;0.25881765;0.52187028660000001;0.54631379959999993;0.45647058819999997;0.42533936650000004;0.455026455;0.53313253009999995;0.48588410099999996;0.63981042649999997;0.49717514119999995;0.52173913039999997;0
0.333418284;0.307527538;0.50510204079999999;0.50915750920000002;0.44228274970000003;0.48921679910000004;0.47200000000000003;0.48173207039999999;0.48588410099999996;0.63981042649999997;0.5345858241;0.52649769589999995;0
0.31645517;0.331883644;0.50510204079999999;0.48780487800000005;0.46666666669999995;0.47199046480000001;0.47200000000000003;0.48173207039999999;0.58730158730000004;0.63981042649999997;0.48921679910000004;0.455026455;1
0.287656164;0.33254907;0.50510204079999999;0.50915750920000002;0.63981042649999997;0.55195911409999998;0.52649769589999995;0.52187028660000001;0.58730158730000004;0.50535331909999992;0.47199046480000001;0.52173913039999997;0
0.278782079;0.299906498;0.50599520379999996;0.47682119210000001;0.50510204079999999;0.47199046480000001;0.53313253009999995;0.50915750920000002;0.48588410099999996;0.49562682219999998;0.48921679910000004;0.52100840339999999;1
0.30068315;0.280261575;0.52187028660000001;0.54631379959999993;0.50599520379999996;0.5345858241;0.52100840339999999;0.51877729260000005;0.48588410099999996;0.49635036499999996;0.47095435680000003;0.52173913039999997;1
0.257466914;0.278563356;0.50510204079999999;0.50915750920000002;0.48173207039999999;0.49717514119999995;0.455026455;0.53098982419999996;0.58730158730000004;0.46666666669999995;0.47199046480000001;0.47200000000000003;0
0.271211058;0.287861578;0.52187028660000001;0.48588410099999996;0.50535331909999992;0.47199046480000001;0.52649769589999995;0.53098982419999996;0.50915750920000002;0.44228274970000003;0.48921679910000004;0.47200000000000003;1
0.286444743;0.264116602;0.50510204079999999;0.58730158730000004;0.63981042649999997;0.55195911409999998;0.52649769589999995;0.50342465749999998;0.48780487800000005;0.49562682219999998;0.47199046480000001;0.52173913039999997;1
0.27375781;0.254382514;0.50342465749999998;0.51877729260000005;0.48936170210000002;0.47095435680000003;0.47200000000000003;0.52187028660000001;0.54631379959999993;0.49295774649999996;0.47199046480000001;0.52173913039999997;0
0.275125966;0.267351305;0.22807017539999999;0.48588410099999996;0.48148148149999997;0.55195911409999998;0.52173913039999997;0.53098982419999996;0.58730158730000004;0.50599520379999996;0.47095435680000003;0.49674902469999999;0
0.283836208;0.296971939;0.22807017539999999;0.48588410099999996;0.63981042649999997;0.47095435680000003;0.48173207039999999;0.53098982419999996;0.5096153846;0.56097560979999994;0.48921679910000004;0.52649769589999995;0
0.262251098;0.263482576;0.51428571430000003;0.58730158730000004;0.49562682219999998;0.55195911409999998;0.52649769589999995;0.44932432429999997;0.61290322580000001;0.50535331909999992;0.42533936650000004;0.52173913039999997;1
0.291575894;0.310947064;0.48173207039999999;0.47682119210000001;0.46666666669999995;0.47095435680000003;0.52173913039999997;0.51877729260000005;0.58730158730000004;0.49635036499999996;0.47199046480000001;0.53313253009999995;0
0.304133122;0.284175326;0.51428571430000003;0.61290322580000001;0.41249999999999998;0.42533936650000004;0.52173913039999997;0.44932432429999997;0.47682119210000001;0.5411255411;0.5345858241;0.53313253009999995;0
0.290118802;0.310074573;0.48173207039999999;0.47682119210000001;0.63981042649999997;0.48921679910000004;0.52649769589999995;0.50510204079999999;0.48588410099999996;0.49562682219999998;0.49717514119999995;0.52173913039999997;1
0.266355047;0.286422407;0.48717948720000004;0.47682119210000001;0.48173207039999999;0.47199046480000001;0.52649769589999995;0.53098982419999996;0.5096153846;0.48921679910000004;0.47095435680000003;0.49674902469999999;1
0.309856655;0.292650337;0.44932432429999997;0.54631379959999993;0.49295774649999996;0.47199046480000001;0.52649769589999995;0.48173207039999999;0.5096153846;0.63981042649999997;0.55813953490000001;0.52173913039999997;1
0.286747941;0.274022528;0.50599520379999996;0.51877729260000005;0.49295774649999996;0.46212121210000001;0.493360572;0.48173207039999999;0.5096153846;0.49562682219999998;0.49275362319999999;0.52173913039999997;0
0.296125295;0.328456956;0.50342465749999998;0.5096153846;0.52187028660000001;0.495049505;0.53313253009999995;0.50510204079999999;0.47682119210000001;0.63981042649999997;0.47095435680000003;0.49674902469999999;0
0.314887866;0.286731869;0.53098982419999996;0.48588410099999996;0.49635036499999996;0.47199046480000001;0.52649769589999995;0.52187028660000001;0.47682119210000001;0.48921679910000004;0.5345858241;0.48173207039999999;0
0.310952201;0.311172926;0.51428571430000003;0.54631379959999993;0.45647058819999997;0.495049505;0.49674902469999999;0.41726618709999996;0.48588410099999996;0.48717948720000004;0.47199046480000001;0.52100840339999999;1
0.258129958;0.27082324;0.51428571430000003;0.48588410099999996;0.48148148149999997;0.55813953490000001;0.49674902469999999;0.48173207039999999;0.54631379959999993;0.56097560979999994;0.46212121210000001;0.52173913039999997;0
0.344789809;0.326141959;0.52187028660000001;0.48588410099999996;0.50535331909999992;0.47199046480000001;0.52173913039999997;0.51428571430000003;0.61290322580000001;0.47999999999999998;0.47095435680000003;0.52100840339999999;0
0.26654087;0.257875795;0.51428571430000003;0.48780487800000005;0.48936170210000002;0.5345858241;0.48173207039999999;0.50599520379999996;0.51877729260000005;0.56097560979999994;0.49200710479999998;0.52173913039999997;1
0.264493159;0.279819449;0.53098982419999996;0.58730158730000004;0.50599520379999996;0.47095435680000003;0.49674902469999999;0.50510204079999999;0.48588410099999996;0.48936170210000002;0.47199046480000001;0.47200000000000003;1
0.320756175;0.293169897;0.50510204079999999;0.61290322580000001;0.51020408159999997;0.5345858241;0.52649769589999995;0.44932432429999997;0.47682119210000001;0.50599520379999996;0.55195911409999998;0.52100840339999999;0
0.287240571;0.327730147;0.52187028660000001;0.5096153846;0.48717948720000004;0.47199046480000001;0.52649769589999995;0.51877729260000005;0.48588410099999996;0.50599520379999996;0.5345858241;0.53313253009999995;1
0.276891698;0.28561748;0.5362318841;0.48588410099999996;0.48173207039999999;0.55195911409999998;0.493360572;0.52187028660000001;0.58730158730000004;0.48921679910000004;0.47199046480000001;0.47200000000000003;0
0.298153728;0.269112306;0.44932432429999997;0.48588410099999996;0.50599520379999996;0.48921679910000004;0.52649769589999995;0.48173207039999999;0.47682119210000001;0.63981042649999997;0.47095435680000003;0.52173913039999997;0
0.30719931;0.288827977;0.53098982419999996;0.61290322580000001;0.50915750920000002;0.5;0.53313253009999995;0.44932432429999997;0.58730158730000004;0.50599520379999996;0.49275362319999999;0.493360572;1
0.275901989;0.294645496;0.52187028660000001;0.51877729260000005;0.46212121210000001;0.5345858241;0.49674902469999999;0.53098982419999996;0.48588410099999996;0.44228274970000003;0.56097560979999994;0.52649769589999995;1
0.310992809;0.287724815;0.52187028660000001;0.48588410099999996;0.53103448279999999;0.48921679910000004;0.52649769589999995;0.48898678410000002;0.51877729260000005;0.48148148149999997;0.55195911409999998;0.52100840339999999;0
0.26367311;0.286349924;0.53098982419999996;0.48780487800000005;0.46212121210000001;0.51348182880000004;0.493360572;0.44932432429999997;0.47682119210000001;0.53103448279999999;0.55195911409999998;0.52100840339999999;1
0.294808205;0.307621267;0.48898678410000002;0.48588410099999996;0.42857142860000003;0.56097560979999994;0.52649769589999995;0.49295774649999996;0.40540540540000003;0.5411255411;0.5345858241;0.493360572;0
0.291792387;0.309190405;0.44932432429999997;0.5096153846;0.5411255411;0.5345858241;0.52649769589999995;0.52187028660000001;0.47682119210000001;0.54672897200000004;0.49275362319999999;0.49674902469999999;0
0.269092319;0.265325374;0.52187028660000001;0.5096153846;0.48148148149999997;0.5345858241;0.52649769589999995;0.50342465749999998;0.47682119210000001;0.48717948720000004;0.47199046480000001;0.49674902469999999;1
0.280580766;0.306379713;0.48898678410000002;0.61290322580000001;0.48717948720000004;0.55195911409999998;0.49674902469999999;0.53098982419999996;0.48588410099999996;0.46212121210000001;0.51348182880000004;0.52649769589999995;1
0.260309393;0.246863094;0.44932432429999997;0.40540540540000003;0.50535331909999992;0.5345858241;0.493360572;0.48898678410000002;0.47682119210000001;0.53103448279999999;0.55195911409999998;0.52649769589999995;0
0.273204965;0.31137576;0.52187028660000001;0.47682119210000001;0.44228274970000003;0.5345858241;0.493360572;0.44932432429999997;0.40540540540000003;0.54672897200000004;0.55195911409999998;0.53313253009999995;1
0.294947315;0.314509464;0.48717948720000004;0.51877729260000005;0.44228274970000003;0.47095435680000003;0.52649769589999995;0.44932432429999997;0.48780487800000005;0.48051948049999998;0.49717514119999995;0.493360572;0
0.281426797;0.30030495;0.50342465749999998;0.51877729260000005;0.49200710479999998;0.48921679910000004;0.49674902469999999;0.52281368819999996;0.48588410099999996;0.53103448279999999;0.55195911409999998;0.52649769589999995;0
0.254570684;0.251303495;0.52281368819999996;0.47682119210000001;0.44228274970000003;0.45647058819999997;0.49674902469999999;0.53098982419999996;0.48588410099999996;0.51101321589999993;0.5345858241;0.52649769589999995;0
0.25720374;0.28034413;0.48898678410000002;0.48588410099999996;0.50535331909999992;0.49275362319999999;0.52100840339999999;0.52187028660000001;0.48780487800000005;0.53103448279999999;0.5345858241;0.52649769589999995;1
0.273311865;0.291840166;0.53098982419999996;0.47682119210000001;0.42857142860000003;0.55195911409999998;0.49674902469999999;0.52187028660000001;0.48588410099999996;0.49200710479999998;0.5345858241;0.52649769589999995;0
0.271859108;0.280157247;0.52281368819999996;0.61290322580000001;0.53103448279999999;0.55195911409999998;0.53313253009999995;0.50342465749999998;0.51877729260000005;0.49200710479999998;0.48921679910000004;0.49674902469999999;1
0.295974392;0.269761483;0.53098982419999996;0.51877729260000005;0.53103448279999999;0.47095435680000003;0.49674902469999999;0.52187028660000001;0.47682119210000001;0.50535331909999992;0.5345858241;0.52173913039999997;0
0.333673549;0.311103159;0.53098982419999996;0.48588410099999996;0.48148148149999997;0.49275362319999999;0.52173913039999997;0.52281368819999996;0.50915750920000002;0.56097560979999994;0.5345858241;0.493360572;0
0.319798496;0.34251647;0.53098982419999996;0.48780487800000005;0.53103448279999999;0.55195911409999998;0.49674902469999999;0.48898678410000002;0.48588410099999996;0.50535331909999992;0.5345858241;0.50135501360000001;0
0.331649807;0.322990454;0.52187028660000001;0.47682119210000001;0.49635036499999996;0.51348182880000004;0.52649769589999995;0.50342465749999998;0.51877729260000005;0.50535331909999992;0.55195911409999998;0.50135501360000001;0
0.266911788;0.251622223;0.52187028660000001;0.48588410099999996;0.53103448279999999;0.5345858241;0.49674902469999999;0.48898678410000002;0.61290322580000001;0.46212121210000001;0.45647058819999997;0.52649769589999995;0
0.284262363;0.305430651;0.48898678410000002;0.48588410099999996;0.54788418709999998;0.5345858241;0.52173913039999997;0.44932432429999997;0.5096153846;0.53103448279999999;0.49717514119999995;0.52649769589999995;0
0.2964639;0.304660739;0.44932432429999997;0.51877729260000005;0.54788418709999998;0.55195911409999998;0.50135501360000001;0.5411255411;0.48588410099999996;0.46212121210000001;0.5345858241;0.53313253009999995;0
0.25012903;0.249497525;0.44932432429999997;0.54788418709999998;0.50535331909999992;0.48921679910000004;0.493360572;0.5411255411;0.5096153846;0.53103448279999999;0.47095435680000003;0.49674902469999999;1
0.268553189;0.303366778;0.53098982419999996;0.48780487800000005;0.50535331909999992;0.5345858241;0.493360572;0.22807017539999999;0.54631379959999993;0.44228274970000003;0.47095435680000003;0.52173913039999997;1
0.271358767;0.277681832;0.44932432429999997;0.50915750920000002;0.52187028660000001;0.5345858241;0.493360572;0.54788418709999998;0.51877729260000005;0.48173207039999999;0.51348182880000004;0.50135501360000001;0
0.315176239;0.302437199;0.53098982419999996;0.51877729260000005;0.49200710479999998;0.49717514119999995;0.45961319680000001;0.5411255411;0.5096153846;0.53103448279999999;0.48921679910000004;0.493360572;1
0.297196599;0.281169428;0.52187028660000001;0.48588410099999996;0.54788418709999998;0.55195911409999998;0.52100840339999999;0.48717948720000004;0.51877729260000005;0.49295774649999996;0.48921679910000004;0.48051948049999998;1
0.25431191;0.247023259;0.52187028660000001;0.48780487800000005;0.54672897200000004;0.55195911409999998;0.52100840339999999;0.44932432429999997;0.47682119210000001;0.50535331909999992;0.42533936650000004;0.49674902469999999;0
0.256436734;0.254824145;0.53098982419999996;0.48588410099999996;0.53103448279999999;0.55195911409999998;0.52100840339999999;0.52187028660000001;0.51877729260000005;0.50915750920000002;0.42533936650000004;0.49674902469999999;0
0.286378788;0.304995018;0.48898678410000002;0.5096153846;0.53103448279999999;0.5345858241;0.50135501360000001;0.44932432429999997;0.48588410099999996;0.41249999999999998;0.49275362319999999;0.52173913039999997;1
0.245270601;0.248044111;0.52187028660000001;0.48588410099999996;0.53103448279999999;0.48921679910000004;0.49674902469999999;0.48898678410000002;0.51877729260000005;0.46212121210000001;0.55195911409999998;0.493360572;0
0.271795334;0.273768843;0.52187028660000001;0.47682119210000001;0.41970802919999994;0.55195911409999998;0.52100840339999999;0.48898678410000002;0.48588410099999996;0.53103448279999999;0.48921679910000004;0.493360572;0
0.299101493;0.288686835;0.54788418709999998;0.48588410099999996;0.56097560979999994;0.49275362319999999;0.52649769589999995;0.44932432429999997;0.51877729260000005;0.44228274970000003;0.5345858241;0.49674902469999999;1
0.291784275;0.269942243;0.52187028660000001;0.47682119210000001;0.41970802919999994;0.49717514119999995;0.52100840339999999;0.53098982419999996;0.54631379959999993;0.53103448279999999;0.5345858241;0.52649769589999995;1
0.290761092;0.280040271;0.52187028660000001;0.51877729260000005;0.49200710479999998;0.55195911409999998;0.52649769589999995;0.50342465749999998;0.40540540540000003;0.53103448279999999;0.48921679910000004;0.493360572;1
0.334161282;0.308763808;0.48898678410000002;0.48588410099999996;0.46212121210000001;0.51348182880000004;0.493360572;0.5411255411;0.54788418709999998;0.53103448279999999;0.5345858241;0.49674902469999999;1
0.263532236;0.248827978;0.44932432429999997;0.48588410099999996;0.54631379959999993;0.55195911409999998;0.52649769589999995;0.52187028660000001;0.51877729260000005;0.49295774649999996;0.48921679910000004;0.49674902469999999;0
0.353050835;0.320418512;0.53098982419999996;0.46666666669999995;0.54672897200000004;0.5345858241;0.49674902469999999;0.52187028660000001;0.40540540540000003;0.44932432429999997;0.49717514119999995;0.52649769589999995;0
