bgold;rgold;mblue;mred;bResult
0.309916067;0.336441484;0.479057136;0.505098378;0
0.261541408;0.284935887;0.535361149;0.493771216;1
0.288867913;0.269940972;0.493903036;0.46522438;1
0.313707258;0.2827555;0.484253157;0.485730238;1
0.357311847;0.333612179;0.503539206;0.506476976;0
0.306867034;0.349949809;0.519794967;0.494090868;0
0.260967872;0.285580044;0.497981603;0.483940126;0
0.308907007;0.283827521;0.538965372;0.467332297;1
0.336916389;0.315717699;0.5281751;0.501567711;1
0.296673824;0.279282471;0.495619459;0.497178831;1
0.333910101;0.316970092;0.519649874;0.5062773;0
0.349691852;0.323053622;0.497061455;0.51002049;0
0.323408099;0.337622681;0.486286364;0.504536974;1
0.279426588;0.264250251;0.51304898;0.501094634;1
0.262081296;0.249645816;0.51352185;0.486028439;1
0.256750814;0.250764902;0.487874771;0.503578757;1
0.220024811;0.237683409;0.510645436;0.482589042;1
0.255652044;0.249207887;0.484874442;0.485586614;0
0.276904977;0.317074619;0.496102021;0.495758599;1
0.272481975;0.267358002;0.508471717;0.486039056;1
0.329667852;0.292865254;0.518196964;0.497420614;1
0.307153949;0.326027907;0.50847446;0.512981212;0
0.366109744;0.324594611;0.487759043;0.503403725;0
0.32809762;0.299460721;0.490626621;0.494798198;0
0.363556152;0.319594428;0.507388248;0.488264228;1
0.248494718;0.257940205;0.510648427;0.494883963;1
0.2797491;0.285943715;0.507085057;0.4951593;0
0.331349398;0.322456861;0.527746777;0.481813853;1
0.30723743;0.320793318;0.515696299;0.477599483;1
0.288890911;0.328874143;0.505835817;0.452972032;1
0.321121943;0.291279383;0.49142781;0.506917544;1
0.23870313;0.23241745;0.478031925;0.487578318;0
0.270049909;0.258749867;0.518823806;0.451352396;1
0.277439355;0.294824455;0.468831136;0.490021924;0
0.293102973;0.319978782;0.505217218;0.48799035;0
0.339603814;0.349272081;0.490748598;0.502970119;1
0.318516766;0.273818923;0.502291578;0.498394448;1
0.28942608;0.265463488;0.494137547;0.531747025;0
0.255229741;0.267414354;0.480932871;0.502590933;1
0.234713529;0.244953304;0.504332982;0.509661338;0
0.366047895;0.349040985;0.506844204;0.520097594;0
0.272261389;0.298495007;0.486296491;0.498334967;1
0.335044872;0.327060395;0.490212052;0.504443685;1
0.269171704;0.29091366;0.499629861;0.496332429;0
0.307387796;0.28935192;0.494083727;0.480077053;0
0.338358964;0.376547778;0.492865155;0.520837442;1
0.376178662;0.333687907;0.503999253;0.501236551;0
0.324089971;0.351668408;0.487759043;0.479278919;1
0.290700959;0.303356334;0.493151678;0.508959754;0
0.27495369;0.295898757;0.512368247;0.492992469;1
0.318333926;0.328357193;0.509303865;0.49939446;0
0.346860657;0.328264145;0.495856097;0.487956128;1
0.353681879;0.316137593;0.48933185;0.526228371;0
0.402344926;0.354576024;0.488022419;0.540345381;0
0.290392427;0.31191954;0.48992388;0.529406664;0
0.253229118;0.255652932;0.514645473;0.483843043;0
0.372012424;0.329761227;0.515266811;0.512368247;1
0.274370157;0.284534267;0.49267404;0.499392879;1
0.275017412;0.276063259;0.503316373;0.430630999;1
0.316505663;0.302385708;0.486734032;0.517871228;0
0.283523448;0.267922047;0.519282582;0.496124054;0
0.24516153;0.24624903;0.510548923;0.491187733;1
0.322010182;0.286007907;0.507018171;0.508102762;0
0.293773292;0.319407971;0.495651576;0.502414508;1
0.299740337;0.338539403;0.506775795;0.49329361;1
0.316961315;0.28515633;0.530617922;0.47863804;1
0.347244179;0.32745405;0.485038932;0.545393005;0
0.355613779;0.327804656;0.49945595;0.505108778;1
0.288985613;0.277287388;0.492322194;0.489281138;0
0.306485613;0.310070312;0.48589574;0.501248666;0
0.369030203;0.32688093;0.498666922;0.490439645;1
0.302594231;0.310937062;0.493612326;0.486663409;1
0.27666042;0.276474546;0.50234514;0.49648334;1
0.30011868;0.294797781;0.492295543;0.502155145;1
0.29471717;0.309782681;0.481770375;0.488358202;1
0.344782007;0.36856795;0.502213773;0.51490371;1
0.313870138;0.281161077;0.48479951;0.487302282;0
0.326531323;0.368067965;0.4931233;0.481444579;1
0.340653214;0.317113812;0.516941773;0.480741412;0
0.390872944;0.338707869;0.504514581;0.49945965;0
0.300009057;0.293662215;0.484848693;0.507993959;0
0.250509343;0.255930353;0.491024467;0.501785357;1
0.370961224;0.343474906;0.501502468;0.465030416;0
0.247994663;0.260648593;0.504682111;0.480088578;1
0.251887305;0.257797787;0.460154052;0.504342633;1
0.350872573;0.315020669;0.507700266;0.479386678;0
0.276092295;0.266268982;0.475216342;0.50545816;1
0.295159417;0.316660844;0.490778807;0.508622502;1
0.294815959;0.3219122;0.478660185;0.508088739;0
0.298546663;0.319175971;0.486061085;0.483213064;0
0.263812961;0.245881155;0.50722834;0.47380764;1
0.276159102;0.302960198;0.487472391;0.499376837;1
0.31920034;0.288972814;0.502887143;0.501030312;0
0.316011918;0.314173259;0.508947014;0.473548801;0
0.275464887;0.303456234;0.477602243;0.505346644;0
0.327338223;0.303620424;0.480260209;0.468365819;1
0.262147846;0.256072326;0.501694938;0.486682458;0
0.300984649;0.276506016;0.482283432;0.476454567;1
0.223800434;0.216857369;0.501644329;0.504552321;1
0.307345493;0.281848207;0.500453388;0.499982397;0
0.334468822;0.310511139;0.501754864;0.509900967;1
0.263304393;0.266363195;0.483235145;0.470853254;1
0.298131727;0.291663293;0.507756122;0.50070836;1
0.33324629;0.363824923;0.505346644;0.495314903;1
0.298196072;0.283143881;0.527099785;0.4987164;1
0.30192712;0.307121339;0.506624203;0.487806315;1
0.301615014;0.293052192;0.513259747;0.49084443;0
0.26577196;0.285111638;0.494974171;0.481915594;1
0.286765128;0.294143832;0.480499624;0.490972807;0
0.273152777;0.276775071;0.485150662;0.501400605;1
0.249965718;0.255398953;0.480604636;0.524036166;0
0.306446427;0.295699122;0.496471117;0.505563474;1
0.315526316;0.291042037;0.490518811;0.503775327;0
0.282767436;0.267557313;0.477846161;0.545594977;0
0.373600153;0.334349146;0.512587582;0.505754953;0
0.33921221;0.318089611;0.497146156;0.486051337;0
0.286079025;0.303346018;0.541236704;0.497239067;1
0.250988811;0.258967898;0.494555223;0.487622982;1
0.391373842;0.363513676;0.526748496;0.486100512;1
0.280092555;0.26753849;0.523191236;0.488484431;1
0.265445963;0.278449996;0.546197143;0.513315805;1
0.33517996;0.367613971;0.492087889;0.488263468;0
0.246814541;0.259719076;0.492621955;0.511105862;0
0.361470376;0.386899794;0.501552636;0.500164986;1
0.293985637;0.283821217;0.508452204;0.537554252;1
0.290505749;0.301601763;0.484857902;0.517813019;0
0.283046417;0.272137271;0.524026269;0.543157168;0
0.284185604;0.295272921;0.55438056;0.487865054;0
0.302743586;0.285301145;0.493891684;0.505904695;0
0.357172159;0.321177802;0.498588993;0.507313859;1
0.307176867;0.291500304;0.503332642;0.514644982;0
0.368962622;0.340035744;0.495535983;0.508575552;1
0.301961726;0.280841105;0.502399273;0.502793157;0
0.287376538;0.30720068;0.536217672;0.497972439;1
0.250754802;0.248693591;0.507752216;0.498383029;1
0.293539054;0.276495611;0.508463559;0.472703744;1
0.353348672;0.364683109;0.498826779;0.489379561;1
0.312718255;0.293905735;0.546662123;0.505025007;1
0.317533722;0.354931504;0.516053332;0.516030995;0
0.279645652;0.267359557;0.507017873;0.489832828;1
0.309924806;0.276616822;0.505759608;0.515434353;1
0.309872806;0.338568687;0.494958481;0.468940897;0
0.326324175;0.298883868;0.509605591;0.508523048;1
0.32213693;0.306867191;0.507659313;0.528084358;0
0.324531648;0.294553722;0.491804038;0.487686294;1
0.295645666;0.319049471;0.492047886;0.494874636;1
0.292129078;0.308139126;0.474730889;0.522246633;0
0.361768445;0.32193937;0.509182063;0.493569913;1
0.329990243;0.292881251;0.50105699;0.492865155;1
0.352491637;0.31294141;0.525128472;0.494509498;1
0.301749474;0.323871079;0.501638046;0.509008677;0
0.248844249;0.250250962;0.510986252;0.480790525;0
0.374258701;0.334560781;0.505230067;0.494460641;1
0.271645009;0.269117284;0.478205003;0.490290613;1
0.309174803;0.326904686;0.506424224;0.494976849;1
0.301370988;0.277799209;0.492859088;0.510216589;0
0.33308829;0.384385865;0.485011856;0.51154468;1
0.319895345;0.292966495;0.542377418;0.491820577;1
0.307446222;0.332348469;0.507725511;0.48108556;1
0.28003148;0.307602098;0.509916792;0.491339406;0
0.36405136;0.331134991;0.505637712;0.490369171;1
0.353337407;0.328743535;0.510782;0.511843361;0
0.265846017;0.267260489;0.493139382;0.488179112;1
0.301353444;0.288720745;0.491301349;0.509860524;0
0.273441542;0.261419554;0.530912312;0.511566315;0
0.271113083;0.258749914;0.520421359;0.494759153;1
0.259082612;0.2481692;0.481695623;0.511714984;1
0.306442205;0.338844348;0.517883369;0.498233289;0
0.245817003;0.262544823;0.495897059;0.532478957;1
0.2465544;0.255793729;0.478075909;0.512019412;1
0.322639833;0.301417893;0.481139707;0.501780635;1
0.338002516;0.302823683;0.478121771;0.471487558;1
0.293099556;0.313101632;0.498245765;0.506847203;0
0.275583394;0.27562813;0.495633769;0.499237997;0
0.311301976;0.291136377;0.493971597;0.488982355;0
0.281227852;0.269446641;0.505146573;0.486553367;1
0.285394227;0.291250846;0.507468663;0.492898875;1
0.247579462;0.238541483;0.486016995;0.504884378;0
0.285009852;0.319882548;0.499237997;0.483417143;0
0.263424896;0.287277076;0.461339355;0.511365599;1
0.336821417;0.310202996;0.496254667;0.509830112;1
0.279975094;0.30232451;0.513148799;0.502630824;0
0.305913277;0.291727164;0.501521652;0.510176674;1
0.248991366;0.241101276;0.497247203;0.491009256;0
0.25934902;0.264867667;0.511882633;0.510859547;0
0.293976487;0.274693163;0.502467;0.488711773;1
0.239169271;0.250659071;0.481598884;0.49648377;0
0.315537112;0.294885407;0.487712771;0.51913252;1
0.370174936;0.342834089;0.500405033;0.502324418;0
0.268475518;0.282144953;0.499242916;0.475252375;1
0.3048162;0.281987051;0.504661708;0.506155608;1
0.267506186;0.278729501;0.515799793;0.472308774;0
0.29861953;0.286991419;0.491781097;0.517012604;1
0.255642844;0.276158649;0.494825582;0.490279129;1
0.288363874;0.308791031;0.482662561;0.495325152;0
0.320603856;0.306362664;0.497390261;0.480078195;1
0.194180603;0.19882274;0.492190114;0.488108513;0
0.283771374;0.26117122;0.49415592;0.503274862;1
0.349798844;0.315429987;0.474712405;0.501264294;0
0.33809877;0.370562247;0.467689173;0.501746838;0
0.264605063;0.263853446;0.487004643;0.491625034;1
0.311950653;0.345192106;0.501799018;0.474913931;1
0.247428311;0.266539414;0.50211873;0.497267284;1
0.296636594;0.268796558;0.490261822;0.486945007;1
0.281704899;0.26598438;0.491797521;0.512104228;0
0.380237152;0.320179518;0.525956547;0.486843953;1
0.271827732;0.27564772;0.506976812;0.511915834;0
0.28265023;0.307180515;0.493493116;0.501229531;0
0.304706726;0.317042308;0.489692177;0.502195214;1
0.259626684;0.267902827;0.504339373;0.495139262;1
0.307923645;0.313615797;0.515204249;0.492622965;1
0.294209798;0.320418677;0.504818436;0.492219885;1
0.327590043;0.298171196;0.495732584;0.508746388;0
0.295484062;0.317830748;0.510901943;0.485337141;0
0.294863606;0.309416331;0.509500175;0.498911443;0
0.298484695;0.271476175;0.489770738;0.495161174;1
0.317589073;0.285714175;0.49875718;0.495863124;0
0.273660157;0.284850452;0.500405979;0.489435149;1
0.327860354;0.30809038;0.484178918;0.501717117;0
0.313299344;0.309128263;0.499682203;0.504199554;0
0.272744204;0.257035021;0.512432885;0.497530069;1
0.263031005;0.300752936;0.494128037;0.484906176;1
0.337958428;0.328773839;0.466892418;0.495348419;0
0.307041719;0.287478755;0.514590223;0.492696626;1
0.324161393;0.349672153;0.477202875;0.508418908;1
0.283294592;0.306812527;0.501705393;0.484866587;1
0.310462295;0.280870128;0.486193257;0.497984519;0
0.238988275;0.25946628;0.506460916;0.5029297;1
0.25995411;0.262879917;0.49451375;0.492148295;1
0.383213233;0.332147178;0.509074328;0.486492611;0
0.302461147;0.285427;0.4802702;0.492300741;0
0.213461743;0.212686585;0.500013023;0.488365835;1
0.282473172;0.299719917;0.489904737;0.484862016;0
0.297686502;0.276293088;0.494607378;0.475178052;0
0.300202777;0.322211492;0.479782471;0.489752753;1
0.295668019;0.333325878;0.499663353;0.495243828;1
0.299639376;0.296037067;0.49738541;0.474625828;0
0.292023077;0.293207123;0.498380765;0.503104796;0
0.349704089;0.324328682;0.487879984;0.502670662;1
0.274351994;0.298690561;0.490971069;0.502804613;0
0.330723579;0.294577176;0.48660699;0.520528832;0
0.347051094;0.318339;0.502997056;0.477202875;1
0.300306614;0.321756414;0.498735902;0.47836026;0
0.288354485;0.316766515;0.485822995;0.50903068;1
0.344821949;0.316142676;0.481825303;0.519024703;0
0.292307945;0.319095828;0.510238474;0.475629753;1
0.272612508;0.275179648;0.503758219;0.504559573;1
0.263923943;0.287485353;0.504249742;0.496861984;0
0.296768316;0.319465708;0.504774259;0.506135954;0
0.264489887;0.294694212;0.512625989;0.512041754;1
0.312004849;0.339945464;0.515683923;0.489218323;0
0.35180877;0.304727905;0.50852971;0.509590946;1
0.261005598;0.281357979;0.499716719;0.499424026;0
0.317334848;0.308331652;0.493537231;0.50773459;0
0.315296325;0.347487807;0.494450293;0.49076227;0
0.318809237;0.343147713;0.490736432;0.491787198;0
0.290074065;0.261806227;0.509183676;0.481012718;1
0.319590808;0.287795034;0.481161096;0.494659663;0
0.300500567;0.315715009;0.522181102;0.490799403;1
0.265530111;0.272135915;0.504175797;0.494213399;0
0.260019225;0.271281673;0.490405949;0.512834748;0
0.264694335;0.25988491;0.51907791;0.486588506;1
0.339654503;0.359600792;0.505520779;0.491500178;1
0.28973898;0.2821183;0.501164217;0.501452776;0
0.243326783;0.254324894;0.516286155;0.507814891;0
0.267098207;0.275020634;0.525633869;0.499478623;0
0.309359842;0.339761142;0.507818553;0.482711631;1
0.284271643;0.271998196;0.474613314;0.514465949;0
0.288000895;0.27238431;0.503864999;0.497828517;1
0.252333151;0.275740096;0.509810091;0.498173583;0
0.331117395;0.3208564;0.510033055;0.505058485;0
0.260362386;0.249947188;0.498276173;0.484921466;0
0.293883094;0.275399155;0.504476437;0.484401224;1
0.289778087;0.314206398;0.522439149;0.481353183;1
0.331243695;0.312460215;0.487110605;0.499904639;0
0.307576114;0.330542245;0.51164159;0.495826256;1
0.320570287;0.286363245;0.515555885;0.486377236;1
0.275410529;0.295223603;0.501641559;0.482572219;1
0.321382614;0.291492274;0.47454724;0.508864863;0
0.343599711;0.387389452;0.519879029;0.478268449;1
0.337373947;0.304297351;0.516014347;0.514973942;0
0.349669483;0.315369882;0.527600383;0.47642338;1
0.27313824;0.300575006;0.516077113;0.507985026;0
0.312404775;0.2989118;0.511459318;0.507604808;1
0.298937742;0.286127348;0.48141116;0.495391451;0
0.328259788;0.301954241;0.512902426;0.494285485;1
0.301007602;0.314542907;0.519788652;0.500695644;1
0.340059637;0.328338432;0.48220547;0.495881523;0
0.298966826;0.315657738;0.505432776;0.483587048;1
0.335456234;0.304095024;0.51010569;0.488897751;1
0.288277244;0.314265991;0.503186021;0.486374012;1
0.369445597;0.325512264;0.494778638;0.486068935;0
0.298834736;0.323748416;0.540684711;0.494803644;1
0.316090257;0.286431761;0.509200542;0.508803155;0
0.320390379;0.297833515;0.518206763;0.494137453;1
0.305601241;0.324040075;0.517645068;0.494890911;0
0.355348716;0.316202493;0.481687351;0.513492327;1
0.289029962;0.301910282;0.495749501;0.478179679;0
0.261119384;0.250907588;0.53283032;0.503466985;1
0.283728481;0.252437005;0.513632773;0.490683547;1
0.279558772;0.297632154;0.496969527;0.492148245;0
0.314359926;0.295331698;0.492682509;0.483653411;1
0.369218739;0.326866966;0.541868497;0.476952709;0
0.285039671;0.303997244;0.467829711;0.498346554;1
0.298378605;0.28445566;0.533536716;0.49259864;1
0.288975578;0.279847207;0.51142815;0.502771665;0
0.30446775;0.333299689;0.501400157;0.480900279;1
0.281016461;0.291898789;0.491371472;0.521707517;1
0.269523574;0.301571285;0.486060506;0.513531448;0
0.329854418;0.338230758;0.496935228;0.506440362;1
0.272745242;0.272133876;0.500419709;0.485681969;1
0.378310027;0.350931488;0.510201821;0.514326077;0
0.283045167;0.261713117;0.499142105;0.494996971;0
0.311334944;0.293993416;0.501540959;0.49710425;0
0.261381628;0.294363667;0.494486408;0.486384385;0
0.316894633;0.302236176;0.500180973;0.500187098;0
0.312586439;0.301094919;0.484054148;0.49381171;1
0.321616718;0.289929106;0.514384683;0.485657216;1
0.317564314;0.298036762;0.498683427;0.500725965;1
0.273601622;0.262434513;0.508802571;0.498097379;0
0.285518357;0.299019529;0.489379561;0.528287008;1
0.239012887;0.242015056;0.519046214;0.51143255;1
0.280384877;0.309693035;0.503694754;0.508649316;1
0.32851929;0.308872199;0.483479758;0.487761209;1
0.246629878;0.250677898;0.504273417;0.496315107;1
0.279834053;0.269201376;0.498985499;0.504217066;0
0.327205532;0.305812752;0.509006458;0.470908007;0
0.319444296;0.301584657;0.478252156;0.502169376;0
0.320936184;0.339303682;0.50625931;0.502804838;1
0.295044485;0.334035602;0.510616389;0.494874872;0
0.286446502;0.305768723;0.483221694;0.510634873;1
0.331106102;0.38793467;0.514956757;0.522072887;1
0.32320124;0.34386782;0.536767915;0.493451241;1
0.323181863;0.299609752;0.490057251;0.502119503;0
0.304817695;0.319335169;0.511569296;0.516470465;0
0.296465145;0.302623395;0.514043305;0.505144206;0
0.290584907;0.288943309;0.514043305;0.505144206;0
0.310682835;0.330675795;0.491503721;0.489798755;1
0.268310787;0.286376366;0.496274399;0.490878125;1
0.295253578;0.316921905;0.476002629;0.49482851;0
0.310801163;0.338749805;0.49140053;0.499589177;0
0.287276503;0.275588861;0.512129513;0.498191454;1
0.332361051;0.322155179;0.482295511;0.539125183;0
0.30795961;0.290492914;0.50316514;0.528487891;0
0.29147517;0.310404997;0.494359628;0.496461623;0
0.298215182;0.297472672;0.505797299;0.538632266;0
0.298190735;0.282644614;0.490524437;0.512198447;1
0.262226882;0.294292085;0.492403708;0.508237558;1
0.287271145;0.262824299;0.510550611;0.50740065;1
0.284756139;0.297005614;0.478590653;0.530814034;0
0.292098795;0.334122612;0.513220763;0.502434583;1
0.303912729;0.278173099;0.523368771;0.509696948;1
0.293814463;0.279511535;0.525067739;0.517255385;0
0.291229027;0.307559177;0.504337346;0.500248806;1
0.354122471;0.341638833;0.504337346;0.517438074;0
0.267461902;0.291942766;0.479742622;0.533527304;0
0.28605164;0.270453865;0.505089256;0.491787198;1
0.314649924;0.342376666;0.526294961;0.506758644;1
0.293402304;0.319917906;0.51801983;0.517761673;0
0.268151922;0.279666376;0.49120416;0.52697527;1
0.271655823;0.287648635;0.504337346;0.499712577;0
0.346864101;0.323803896;0.490269207;0.511581008;1
0.316928507;0.301829785;0.48128986;0.474618264;0
0.342755109;0.417041524;0.491042693;0.536401524;0
0.292017908;0.296623052;0.51153597;0.510207822;0
0.340636798;0.37501347;0.510369793;0.500852178;0
0.282603894;0.325278708;0.513917747;0.505975833;1
0.290822963;0.299973893;0.492998667;0.513757837;1
0.365278694;0.324547848;0.512913392;0.503374898;0
0.272803714;0.297603622;0.481936638;0.535182761;0
0.318769875;0.294722147;0.526948666;0.495767939;0
0.231280463;0.21883925;0.504154916;0.507002014;0
0.320615691;0.29734394;0.4910634;0.501488083;0
0.282250389;0.282936647;0.505733267;0.517562282;1
0.294511237;0.3102938;0.486226615;0.500298786;0
0.284174811;0.267632034;0.507979018;0.510380711;1
0.272483395;0.271729447;0.516957947;0.508445201;1
0.248921661;0.256816777;0.509194585;0.514209165;1
0.268308347;0.261545823;0.523536585;0.494869403;1
0.254317593;0.270476471;0.502556528;0.507224557;0
0.352678941;0.332436234;0.507018773;0.512008475;1
0.296996547;0.297543238;0.503806685;0.493933978;1
0.329436713;0.356909381;0.491637692;0.514471542;1
0.326587727;0.305463065;0.523578923;0.497542531;1
0.273527978;0.294474207;0.524077842;0.501862315;0
0.31057638;0.287407008;0.522302015;0.497378971;1
0.337659638;0.311440045;0.530174022;0.502461712;1
0.330295532;0.364377944;0.53006422;0.507810218;0
0.286506334;0.316662199;0.517095684;0.525572265;1
0.33087031;0.393374968;0.509567787;0.520115876;0
0.328747955;0.300049217;0.50101908;0.507169242;1
0.250115866;0.258531824;0.488194971;0.494242951;1
0.293093172;0.272885546;0.518351839;0.514589598;0
0.293482703;0.280222498;0.477035446;0.513477092;0
0.28612194;0.272104391;0.475452005;0.533603528;0
0.328864147;0.361502405;0.518700895;0.491803968;1
0.264274103;0.290176515;0.530173723;0.509914781;0
0.317940943;0.300017086;0.499261644;0.484727602;1
0.274999889;0.260580411;0.504523811;0.535041966;1
0.278143206;0.262252081;0.529789568;0.487810306;1
0.2855286;0.267034629;0.507781631;0.519147416;0
0.278644498;0.310384406;0.516896449;0.513676941;0
0.328471981;0.310493275;0.502699904;0.509511603;1
0.26838966;0.268709835;0.53395108;0.504952223;1
0.319287186;0.306484665;0.502035871;0.491409265;1
0.278619631;0.27749962;0.528164576;0.490418033;1
0.300775012;0.27338858;0.519885339;0.519350184;0
0.303207804;0.283175604;0.505594666;0.509058148;1
0.270706976;0.287936849;0.500176261;0.504085765;0
0.318865102;0.288011769;0.515697569;0.489041149;1
0.312873258;0.298030272;0.51375486;0.510725218;1
0.35703435;0.321972467;0.510161187;0.510176597;1
0.262444574;0.273083652;0.512772768;0.489486968;1
0.295747424;0.330308029;0.53138962;0.496306364;0
0.282978872;0.261589353;0.510821856;0.4866591;1
0.330157384;0.369805433;0.531785983;0.482652751;1
0.289360052;0.265734961;0.521483782;0.506177593;1
0.329660352;0.369514733;0.547504976;0.507653246;0
0.269860235;0.255961446;0.510551186;0.506362371;0
0.320777776;0.346427544;0.504126998;0.546357776;1
0.353510619;0.321699379;0.508365875;0.499755345;0
0.31549322;0.343786924;0.487859492;0.48132345;1
0.275718109;0.263791628;0.507434569;0.542430639;0
0.341740351;0.307787;0.504295772;0.508223297;1
0.274419615;0.25556622;0.499971937;0.505839118;0
0.30507012;0.27901798;0.516685568;0.509876534;1
0.325890372;0.294660102;0.501438964;0.516428007;0
0.321435905;0.30897528;0.524537449;0.505460083;1
0.305736032;0.272836094;0.508431948;0.493943231;1
0.28336293;0.267974468;0.492190384;0.51757376;1
0.303162654;0.314837899;0.497818109;0.503706202;1
0.380280548;0.329049414;0.521945991;0.52465012;1
0.310444758;0.29550711;0.496328185;0.520822054;1
0.300567459;0.277904708;0.525596421;0.534616243;1
0.295819902;0.278756557;0.534851274;0.480037443;1
0.353542266;0.328134793;0.525441035;0.513886293;0
0.284226618;0.259236901;0.520385002;0.493915102;1
0.25424235;0.274186964;0.500063993;0.499076598;1
0.262071501;0.280873171;0.488581549;0.518220622;1
0.320824114;0.287912342;0.494385759;0.521928348;1
0.302725919;0.275268097;0.497855876;0.518340904;1
0.290822206;0.321754954;0.513982387;0.521355063;1
0.297355931;0.276209202;0.486197774;0.514176241;0
0.287536674;0.308012531;0.484893972;0.511119759;0
0.283946429;0.291366744;0.545361378;0.474269039;1
0.334737564;0.305753731;0.503669408;0.505034621;1
0.28237679;0.282075974;0.531849495;0.489331746;0
0.276848154;0.284734495;0.501102181;0.473215866;1
0.262944841;0.263417914;0.484813244;0.515507936;0
0.35591755;0.336552089;0.474960981;0.514011437;0
0.34791532;0.315815548;0.514709878;0.486278989;1
0.287626098;0.304360218;0.476432194;0.503505225;0
0.314858729;0.307409125;0.503180788;0.519607951;0
0.330956466;0.356242904;0.500633308;0.49890285;1
0.350138205;0.306587341;0.489993011;0.487804147;1
0.326094576;0.310176208;0.523928742;0.487779939;1
0.273091464;0.282881038;0.510984104;0.528975597;0
0.304516837;0.307148943;0.517020555;0.502583588;1
0.379136316;0.338886809;0.484460239;0.507816118;0
0.311944856;0.348178302;0.48364232;0.503368876;1
0.29023026;0.2643835;0.525285802;0.48942296;1
0.275436232;0.293540665;0.466796352;0.511575364;0
0.29255494;0.277976738;0.526362708;0.504266113;0
0.271354379;0.256504898;0.517346306;0.510161187;1
0.30199577;0.335356035;0.497360329;0.518723411;0
0.316005959;0.277738213;0.492689692;0.487722855;1
0.299117776;0.32672132;0.51010935;0.476610118;0
0.287333025;0.272259626;0.493846535;0.500247142;1
0.286125616;0.308636843;0.487939031;0.426771101;1
0.342416405;0.315228686;0.50574614;0.483829088;0
0.376925936;0.401769336;0.488055241;0.489279766;1
0.257026222;0.278327223;0.508839304;0.479695397;0
0.246760626;0.258250664;0.493049196;0.51162706;1
0.244515745;0.256279882;0.49555486;0.47525094;0
0.273368599;0.269684832;0.510006544;0.494939319;1
0.293976575;0.330612135;0.502233453;0.484682594;0
0.243359073;0.262556246;0.497308435;0.515073376;0
0.307681421;0.278509171;0.508690545;0.496094152;1
0.283070147;0.297295866;0.495950029;0.48481251;1
0.327655172;0.306638165;0.502869385;0.480948806;0
0.278887571;0.285931826;0.479727133;0.490390775;0
0.279765875;0.269970115;0.501915234;0.480123781;0
0.340461584;0.381542186;0.47660772;0.489384836;1
0.279590847;0.260235652;0.453893037;0.502523773;0
0.32980872;0.28967837;0.522707146;0.466431456;1
0.267284073;0.303730818;0.476420488;0.496431635;0
0.252094796;0.258916721;0.484585736;0.494296471;0
0.323469074;0.306889814;0.497950488;0.496225488;0
0.295646069;0.313556106;0.486569608;0.503832592;1
0.268724243;0.283805663;0.4946127;0.511669686;1
0.225781964;0.218301314;0.483287964;0.491309693;0
0.307459972;0.293048165;0.488455035;0.506806858;0
0.291746914;0.281025673;0.492692411;0.49640412;1
0.23369957;0.229987691;0.505745496;0.484694321;0
0.30444962;0.329505506;0.497459336;0.515085599;0
0.366811775;0.329840906;0.491501559;0.517338048;0
0.294399736;0.268920331;0.494869709;0.510484863;1
0.276483454;0.288819403;0.495663628;0.483097776;1
0.265982034;0.287431853;0.488107114;0.495655353;0
0.250793919;0.2587065;0.485947475;0.482850366;1
0.367428917;0.323871347;0.496324732;0.483908022;1
0.305231812;0.279064553;0.503317983;0.486573626;0
0.270097803;0.269841541;0.506631237;0.497587171;0
0.369048957;0.333087441;0.514867873;0.491449604;0
0.305647346;0.310399241;0.48833824;0.512864809;0
0.264132576;0.254962105;0.48691858;0.515543135;1
0.320006105;0.301459048;0.498709848;0.48745706;1
0.266966293;0.242111224;0.524380154;0.476293713;0
0.271967507;0.269825131;0.497587395;0.483184949;1
0.26575582;0.276143283;0.476739171;0.502967474;0
0.363368149;0.320636968;0.512864809;0.492237009;1
0.328190874;0.346896545;0.524968798;0.475969005;1
0.242534542;0.243119871;0.492808672;0.471258613;1
0.253777801;0.249174189;0.493166378;0.498308589;1
0.310677561;0.332307903;0.498536429;0.504308861;0
0.293341787;0.286644916;0.500316346;0.486322821;1
0.23892006;0.243066345;0.472480869;0.487348136;0
0.367124231;0.34068879;0.508673612;0.484497584;1
0.270540016;0.258473609;0.519521885;0.490233999;0
0.286063829;0.314327185;0.486285525;0.504349663;0
0.31488285;0.34294302;0.495795039;0.511123002;1
0.307572536;0.340854077;0.499954995;0.490578443;1
0.297720547;0.312437433;0.50866208;0.494789345;1
0.359971322;0.305557226;0.48904647;0.483331743;1
0.224930844;0.239240403;0.495692772;0.509692179;0
0.287891094;0.313180428;0.473784029;0.524954122;0
0.265822096;0.286181201;0.527849568;0.517979238;0
0.227238889;0.244861752;0.495803775;0.469540861;0
0.357233518;0.322618601;0.476279615;0.487431396;1
0.243866758;0.243764302;0.489686518;0.491508853;0
0.286979548;0.288849556;0.507951238;0.497027695;0
0.333281235;0.323889143;0.483376898;0.488167189;0
0.328283081;0.284132893;0.495697411;0.499073328;0
0.335734068;0.379456918;0.485034678;0.487112608;1
0.275072725;0.267436409;0.489509763;0.503903704;0
0.324708589;0.313607212;0.486414482;0.517198583;0
0.315352821;0.301233984;0.4815853;0.499782203;1
